question_id,question_type_id,stem,allow_text
2893,1,"The Miracle of Green Tea 
""Better to be deprived of food for three days, than tea for one."" (Ancient Chinese Proverb)

Is any other food or drink reported to have as many health benefits as green tea? The Chinese have known about the medicinal benefits of green tea since ancient times, using it to treat everything from headaches to depression.  In her book Green Tea: The Natural Secret for a Healthier Life, Nadine Taylor states that green tea has been used as a medicine in China for at least 4,000 years. 

Today, scientific research in both Asia and the west is providing hard evidence for the health benefits long associated with drinking green tea. For example, in 1994 the Journal of the National Cancer Institute published the results of an epidemiological study indicating that drinking green tea reduced the risk of esophageal cancer in Chinese men and women by nearly sixty percent. University of Purdue researchers recently concluded that a compound in green tea inhibits the growth of cancer cells. There is also research indicating that drinking green tea lowers total cholesterol levels, as well as improving the ratio of good (HDL) cholesterol to bad (LDL) cholesterol.

What makes green tea so special? 

The secret of green tea lies in the fact it is rich in catechin polyphenols, particularly epigallocatechin gallate (EGCG). EGCG is a powerful anti-oxidant: besides inhibiting the growth of cancer cells, it kills cancer cells without harming healthy tissue. It has also been effective in lowering LDL cholesterol levels, and inhibiting the abnormal formation of blood clots.  The latter takes on added importance when you consider that thrombosis (the formation of abnormal blood clots) is the leading cause of heart attacks and stroke.
Links are being made between the effects of drinking green tea and the ""French Paradox."" For years, researchers were puzzled by the fact that, despite consuming a diet rich in fat, the French have a lower incidence of heart disease than Americans. The answer was found to lie in red wine, which contains resveratrol, a polyphenol that limits the negative effects of smoking and a fatty diet.  In a 1997 study, researchers from the University of Kansas determined that EGCG is twice as powerful as resveratrol, which may explain why the rate of heart disease among Japanese men is quite low, even though approximately seventy-five percent are smokers.

Why don't other Chinese teas have similar health-giving properties? Green, oolong, and black teas all come from the leaves of the Camellia sinensis plant. What sets green tea apart is the way it is processed.  Green tea leaves are steamed, which prevents the EGCG compound from being oxidized. By contrast, black and oolong tea leaves are made from fermented leaves, which results in the EGCG being converted into other compounds that are not nearly as effective in preventing and fighting various diseases. 

From about.com:Chinese food",1
2894,1,1.        What is the topic of this article?,1
2895,1,2.        What is the main idea of this article?,1
2896,1,3.        What is the ?French paradox??,1
2897,1,4.        What are two health benefits of green tea?,1
2898,1,5.        Why don?t people who drink other teas reap the same benefits?,1
2899,1,"The Miracle of Green Tea 
""Better to be deprived of food for three days, than tea for one."" (Ancient Chinese Proverb)

Is any other food or drink reported to have as many health benefits as green tea? The Chinese have known about the medicinal benefits of green tea since ancient times, using it to treat everything from headaches to depression.  In her book Green Tea: The Natural Secret for a Healthier Life, Nadine Taylor states that green tea has been used as a medicine in China for at least 4,000 years. 

Today, scientific research in both Asia and the west is providing hard evidence for the health benefits long associated with drinking green tea. For example, in 1994 the Journal of the National Cancer Institute published the results of an epidemiological study indicating that drinking green tea reduced the risk of esophageal cancer in Chinese men and women by nearly sixty percent. University of Purdue researchers recently concluded that a compound in green tea inhibits the growth of cancer cells. There is also research indicating that drinking green tea lowers total cholesterol levels, as well as improving the ratio of good (HDL) cholesterol to bad (LDL) cholesterol.

What makes green tea so special? 

The secret of green tea lies in the fact it is rich in catechin polyphenols, particularly epigallocatechin gallate (EGCG). EGCG is a powerful anti-oxidant: besides inhibiting the growth of cancer cells, it kills cancer cells without harming healthy tissue. It has also been effective in lowering LDL cholesterol levels, and inhibiting the abnormal formation of blood clots.  The latter takes on added importance when you consider that thrombosis (the formation of abnormal blood clots) is the leading cause of heart attacks and stroke.

Links are being made between the effects of drinking green tea and the ""French Paradox."" For years, researchers were puzzled by the fact that, despite consuming a diet rich in fat, the French have a lower incidence of heart disease than Americans. The answer was found to lie in red wine, which contains resveratrol, a polyphenol that limits the negative effects of smoking and a fatty diet.  In a 1997 study, researchers from the University of Kansas determined that EGCG is twice as powerful as resveratrol, which may explain why the rate of heart disease among Japanese men is quite low, even though approximately seventy-five percent are smokers.

Why don't other Chinese teas have similar health-giving properties? Green, oolong, and black teas all come from the leaves of the Camellia sinensis plant. What sets green tea apart is the way it is processed.  Green tea leaves are steamed, which prevents the EGCG compound from being oxidized. By contrast, black and oolong tea leaves are made from fermented leaves, which results in the EGCG being converted into other compounds that are not nearly as effective in preventing and fighting various diseases. 

From about.com:Chinese food",1
2900,1,1.        What is the topic of this article?,1
2901,1,2.        What is the main idea of this article?,1
2902,1,3.        What is the ?French paradox??,1
2903,1,4.        What are two health benefits of green tea?,1
2904,1,5.        Why don?t people who drink other teas reap the same benefits?,1
2905,1,"6.        Fact/inference/opinion?  Write F/I/O next to each statement.

a.        ______ Green tea has many health benefits.
b.        ______ People who drink green tea will not get cancer.
c.        ______ Green tea is twice as good as red wine at protecting your heart.",1
2906,1,"Look at the picture of Elephant Rock Beach on page 77 of your textbook. Pretend you are on vacation there and write a postcard to your friend describing it. Use at least nine of the following descriptive words: clean, cold, colorful, cool, crowded, dirty, flat, hilly, hot, humid, industrial, modern, mountainous, narrow, old, quiet, rural, sandy, spectacular, wide, windy. Submit your paragraph below. You will be graded on content, organization and mechanics.",1
2907,1,Write about someone who couldn't do something in the past but can do that thing now.,1
2908,1,Write about someone who couldn't do something in the past but can do that thing now.,1
2909,1,Write about someone who couldn't do something in the past but can do that thing now.,1
2910,2,Could I please go to the movies with my friends tonight?,1
2911,2,Pretty please can I eat my dessert before my dinner?,1
2912,2,Do you mind if I watch TV all night?,1
2913,1,Write about someone who couldn't do something in the past but can do that thing now.,1
2914,1,Write about someone who couldn't do something in the past but can do that thing now.,1
2915,2,Could I please go to the movies with my friends tonight?,1
2916,2,Pretty please can I eat my dessert before my dinner?,1
2917,2,Do you mind if I watch TV all night?,1
2918,1,Write a note (one or two short paragraphs) of advice to a friend coming to study in the US from your country. Pay attention to modals.,1
2919,1,Write about someone who couldn't do something in the past but can do that thing now.,1
2920,1,"Write a transcript of a conversation between two reality show contestants who have to choose three things to bring with them to a desert island.  Use modals and similar expressions.  You can use some of the suggestions in exercise 8 on page 238 of your textbook or any of your own ideas.  Write 7-8 SENTENCES AND USE 7-8 MODALS OR SIMILAR EXPRESSIONS.
                        
Example:  
SAORI: I've got to have some chocolate.
MUMU:  Be real!  You can't make a fire with chocolate!",1
2921,1,"Write a conversation between you (A)  and your mother (B).  

THE SITUATION:  You are a teenager.  You and your friend want to travel to another city to see a concert.  You want to borrow your mother's car.  You don't have a license, but your friend has one and wants to drive.

Your mother likes this friend and has no objection to lending her/him the car, but she wants the friend to be careful.

Each person should speak two times (ABAB).  See the example on page 142, exercise 7 of your grammar book.

Use: CAN, COULD, MAY and DO YOU MIND IF.",1
